시설번호,지역코드,시설일련번호,시도명,시군구명,수용시설명,법정동코드,행정동코드,상세주소,시설면적,경도,위도,X좌표,Y좌표
391,1165000000,61,서울특별시,서초구,새말어린이공원,1165010100,1165053000,서울특별시 서초구 방배동 794-16,853,126.988614,37.493331,198993.1122,543764.0416
392,1165000000,65,서울특별시,서초구,서울웹툰애니메이션고등학교 운동장,1165010100,1165061000,서울특별시 서초구 과천대로 852-23 (방배동),2360,126.988537,37.46959,198985.9836,541129.0903
393,1168000000,42,서울특별시,강남구,개포동근린공원,1168010300,1168067000,서울특별시 강남구 개포로 509(개포동),9706,127.069229,37.490555,206122.4105,543458.1565
394,1117000000,69,서울특별시,용산구,응봉근린공원(매봉산공원),1117013100,1117067000,서울특별시 용산구 한남동 산 8-1,4141,127.004871,37.54439,200430.4978,549430.8913
395,1168000000,50,서울특별시,강남구,언북중학교 운동장,1168010800,1168053100,서울특별시 강남구 도산대로38길 27(논현동),4000,127.033293,37.51889,202943.2266,546601.2068
396,1168000000,71,서울특별시,강남구,삼성까치공원,1168010500,1168058000,서울특별시 강남구 삼성동 85,630,127.06071,37.51824,205367.035,546530.2724
397,1168000000,79,서울특별시,강남구,율현초등학교 운동장,1168011200,1168070000,서울특별시 강남구 밤고개로21길 15(자곡동),1900,127.108709,37.474498,209615.9421,541679.3143
398,1168000000,91,서울특별시,강남구,도담공원,1168011100,1168070000,서울특별시 강남구 세곡동 548,1900,127.098627,37.46728,208724.9824,540877.1626
399,1168000000,111,서울특별시,강남구,역삼은행나무공원,1168010100,1168064000,서울특별시 강남구 역삼동 611,700,127.031249,37.505447,202762.9977,545109.1223
400,1168000000,113,서울특별시,강남구,역삼중학교 운동장,1168010100,1168065000,서울특별시 강남구 도곡로43길 10(역삼동),4200,127.048726,37.495589,204308.8601,544015.6564
401,1130500000,8,서울특별시,강북구,영훈고등학교운동장,1130510100,1130555500,서울특별시 강북구 도봉로13가길 19(미아동),4975,127.027902,37.613993,202463.4642,557156.4072
402,1130500000,70,서울특별시,강북구,강북구민운동장,1130510200,1130560000,서울특별시 강북구 오현로 187-25 (번동),6514,127.037279,37.629316,203290.7388,558857.3591
403,1138000000,55,서울특별시,은평구,금암문화공원,1138011400,1138069000,서울특별시 은평구 진관3로 15-59 (진관동),6587,126.918082,37.644325,192770.2937,560525.7253
404,1111000000,11,서울특별시,종로구,청운초등학교 운동장,1111010100,1111051500,서울특별시 종로구 자하문로 105(청운동),1993,126.969713,37.585555,197324.9148,554000.1748
405,1129000000,14,서울특별시,성북구,삼선초등학교 운동장,1129011300,1129055500,서울특별시 성북구 보문로29길 106(삼선동3가),6603,127.012446,37.586205,201099.2503,554071.8766
406,1120000000,20,서울특별시,성동구,도선어린이공원,1120010300,1120053500,서울특별시 성동구 무학로8길 8(홍익동),2232,127.031558,37.56542,202788.0945,551765.4093
407,1120000000,28,서울특별시,성동구,덕수고등학교 운동장,1120010700,1120055000,서울특별시 성동구 왕십리로 199(행당동),8640,127.042252,37.555243,203733.3539,550636.2769
408,1121500000,14,서울특별시,광진구,광양고등학교 운동장,1121510500,1121583000,서울특별시 광진구 자양로3가길 31(자양동),4669,127.085466,37.529332,207554.4466,547763.018
409,1174000000,42,서울특별시,강동구,천호공원광장,1174010900,1174060000,서울특별시 강동구 올림픽로 702(천호동),1300,127.126437,37.544513,211173.6335,549451.9941
410,1174000000,50,서울특별시,강동구,신명초등학교 운동장,1174010500,1174068500,서울특별시 강동구 명일로24길 33(길동),3075,127.149338,37.541152,213197.9899,549081.9398
411,1117000000,15,서울특별시,용산구,늘푸른어린이공원,1117011700,1117057000,서울특별시 용산구 원효로41가길 14-19 (원효로3가),720,126.956702,37.534837,196173.1573,548371.4356
412,1111000000,14,서울특별시,종로구,청운중학교 운동장,1111010100,1111051500,서울특별시 종로구 창의문로 51(청운동),4133,126.971057,37.588807,197443.7152,554361.0662
413,1111000000,18,서울특별시,종로구,매동초등학교 운동장,1111011300,1111053000,서울특별시 종로구 사직로9길 19(필운동),2593,126.96689,37.577226,197075.2782,553075.8128
414,1129000000,15,서울특별시,성북구,삼선중학교 운동장,1129010700,1129052500,서울특별시 성북구 동소문동4가 278-174,4608,127.008527,37.591513,200753.0512,554661.0486
415,1129000000,19,서울특별시,성북구,개운초등학교 운동장,1129010300,1129055500,서울특별시 성북구 정릉로48길 52(돈암동),1336,127.027927,37.601791,202466.0931,555802.0408
416,1111000000,25,서울특별시,종로구,덕성여자고등학교 운동장,1111014100,1111054000,서울특별시 종로구 율곡로3길 50(안국동),3560,126.982727,37.577976,198474.2215,553158.5999
417,1153000000,49,서울특별시,구로구,오류고등학교운동장,1153010900,1153079000,서울특별시 구로구 오리로21길 2(궁동),3609.7,126.827452,37.500105,184742.3527,544529.7908
418,1121500000,7,서울특별시,광진구,신양초등학교 운동장,1121510500,1121584000,서울특별시 광진구 능동로 42(자양동),2344,127.069324,37.534499,206127.1565,548335.3758
419,1121500000,20,서울특별시,광진구,화양초등학교 운동장,1121510700,1121571000,서울특별시 광진구 군자로 9(화양동),1793,127.07124,37.544146,206295.7208,549406.132
420,1121500000,39,서울특별시,광진구,동의초등학교 운동장 ,1121510300,1121586000,서울특별시 광진구 영화사로 111(구의동),3826,127.098465,37.553505,208700.6338,550447.0692
421,1121500000,40,서울특별시,광진구,중마초등학교 운동장,1121510100,1121576000,서울특별시 광진구 동일로72길 43(중곡동),2088,127.079836,37.565791,207053.3281,551809.1559
422,1162000000,95,서울특별시,관악구,새빛어린이공원,1162010200,1162068500,서울특별시 관악구 신사로10길 29(신림동),320,126.915184,37.486155,192498.7454,542970.9162
423,1162000000,97,서울특별시,관악구,문성어린이공원,1162010200,1162072500,서울특별시 관악구 시흥대로164길 27(신림동),955,126.903051,37.481869,191425.196,542496.2101
424,1162000000,105,서울특별시,관악구,장군봉근린공원,1162010100,1162051000,서울특별시 관악구 봉천동 산 149-8,4653,126.936502,37.481005,194383.7265,542397.8694
425,1174000000,43,서울특별시,강동구,천일초등학교운동장,1174010900,1174060000,서울특별시 강동구 구천면로 266(천호동),1910,127.133113,37.544031,211763.6768,549399.3173
426,1111000000,43,서울특별시,종로구,교동초등학교 운동장,1111013400,1111061500,서울특별시 종로구 삼일대로 446(경운동),2600,126.987661,37.57473,198909.9879,552798.3361
427,1129000000,24,서울특별시,성북구,대광초등학교 운동장,1129012900,1129061000,서울특별시 성북구 안암로 5(보문동7가),977,127.023534,37.579281,202078.8147,553303.6396
428,1129000000,25,서울특별시,성북구,숭덕초등학교 운동장,1129013300,1129063000,서울특별시 성북구 정릉로 279(정릉동),4865,127.013946,37.604112,201231.4682,556059.4425
429,1129000000,34,서울특별시,성북구,길원초등학교 운동장,1129013400,1129062000,서울특별시 성북구 길음로15길 55(길음동),2119,127.016591,37.609694,201464.9588,556678.9539
430,1129000000,42,서울특별시,성북구,월곡중학교 운동장,1129013700,1129072500,서울특별시 성북구 장월로 6(상월곡동),2308,127.048125,37.606592,204249.4094,556335.6102
431,1129000000,43,서울특별시,성북구,도시공단 공영주차장,1129013600,1129068500,서울특별시 성북구 하월곡동 226-4,1453,127.041193,37.600373,203637.6625,555645.0773
432,1129000000,48,서울특별시,성북구,장월초등학교 운동장,1129013800,1129076000,서울특별시 성북구 한천로101길 66(장위동),1452,127.046879,37.622007,204138.5033,558046.5135
433,1129000000,53,서울특별시,성북구,의릉 공영주차장,1129013900,1129081000,서울특별시 성북구 화랑로32길 146-35 (석관동),1171,127.058536,37.604897,205168.7897,556148.0737
434,1129000000,54,서울특별시,성북구,개운중학교 운동장,1129010300,1129055500,서울특별시 성북구 북악산로 935(돈암동),1924,127.024885,37.594966,202197.6739,555044.4441
435,1132000000,34,서울특별시,도봉구,서원어린이공원,1132010800,1132052100,서울특별시 도봉구 도봉동 576-13,922,127.043296,37.683826,203819.0845,564907.5984
436,1162000000,85,서울특별시,관악구,새싹어린이공원,1162010100,1162061500,서울특별시 관악구 양녕로6다길 11-4 (봉천동),1490,126.949599,37.484458,195542.3532,542780.33
437,1174000000,41,서울특별시,강동구,한산초등학교운동장,1174010600,1174070000,서울특별시 강동구 풍성로 261(둔촌동),5466,127.141413,37.528037,212499.8042,547625.2626
438,1150000000,34,서울특별시,강서구,등마초등학교 운동장,1150010200,1150052000,서울특별시 강서구 등촌로35길 12(등촌동),2627,126.862063,37.541965,187809.6605,549170.6798
439,1132000000,48,서울특별시,도봉구,샘말어린이공원,1132010600,1132069000,서울특별시 도봉구 방학동 611-5,1085,127.031552,37.668454,202783.7165,563201.0832
440,1111000000,44,서울특별시,종로구,운현초등학교 운동장,1111013200,1111061500,서울특별시 종로구 삼일대로 460(운니동),2300,126.988372,37.575747,198972.7984,552911.1972
441,1111000000,49,서울특별시,종로구,올림픽기념국민생활관,1111016900,1111065000,서울특별시 종로구 성균관로 91(혜화동),1402,126.998898,37.590121,199902.7027,554506.4172
442,1132000000,53,서울특별시,도봉구,밤골어린이공원,1132010700,1132051100,서울특별시 도봉구 창동 368,2279,127.045797,37.648808,204041.5605,561021.0341
443,1150000000,36,서울특별시,강서구,송정초등학교 운동장,1150010800,1150062000,서울특별시 강서구 공항대로3길 18(공항동),8300,126.810855,37.562063,183288.5971,551409.2214
444,1132000000,55,서울특별시,도봉구,장미어린이공원,1132010700,1132051100,서울특별시 도봉구 창동 553-8,1000,127.036328,37.638144,203206.4207,559837.1078
445,1111000000,64,서울특별시,종로구,지봉골공원,1111017400,1111069000,서울특별시 종로구 지봉로 97(창신동),1312,127.014728,37.578719,201300.928,553241.1006
446,1111000000,65,서울특별시,종로구,숭인(근린)공원,1111017500,1111070000,서울특별시 종로구 숭인동 58-149,34047,127.017784,37.576307,201570.9143,552973.4012
447,1111000000,66,서울특별시,종로구,종로산업정보학교 운동장,1111017500,1111071000,서울특별시 종로구 종로58길 30(숭인동),1910,127.017373,37.571828,201534.7553,552476.2642
448,1162000000,106,서울특별시,관악구,봉림어린이공원,1162010200,1162064000,서울특별시 관악구 신림동 1510-2,885,126.935697,37.482721,194312.6859,542588.3194
449,1129000000,35,서울특별시,성북구,길음중학교 운동장,1129013400,1129066000,서울특별시 성북구 길음로 144(길음동),2062,127.018385,37.613634,201623.2023,557116.342
450,1111000000,50,서울특별시,종로구,와룡공원,1111017300,1111065000,서울특별시 종로구 와룡공원길 192(명륜3가),1200,126.990267,37.591069,199140.3785,554611.7066
451,1111000000,59,서울특별시,종로구,창신초등학교 운동장,1111017400,1111067000,서울특별시 종로구 지봉로 73(창신동),2123,127.015015,37.576338,201326.3895,552976.7887
452,1132000000,56,서울특별시,도봉구,창2동마을공원,1132010700,1132051100,서울특별시 도봉구 덕릉로59길 63(창동),3104,127.036266,37.641245,203200.8006,560181.3065
453,1150000000,38,서울특별시,강서구,서울시교육청학생교육원(구.공진중학교),1150010400,1150060400,서울특별시 강서구 양천로55길 56(가양동),2424,126.850744,37.566241,186813.6528,551866.5179
454,1150000000,39,서울특별시,강서구,송화초등학교 운동장,1150010500,1150060000,서울특별시 강서구 마곡동 734-5,5518,126.817431,37.56826,183870.916,552095.8579
455,1132000000,58,서울특별시,도봉구,물방울어린이공원,1132010700,1132051100,서울특별시 도봉구 창동 458-6,646,127.041269,37.637571,203642.523,559773.665
456,1132000000,60,서울특별시,도봉구,창3동마을공원,1132010700,1132051100,서울특별시 도봉구 우이천로4길 24-11 (창동),310,127.041512,37.633336,203664.1647,559303.6276
457,1132000000,66,서울특별시,도봉구,미화어린이공원,1132010700,1132051100,서울특별시 도봉구 창동 715-17,996,127.03968,37.654933,203501.4244,561700.611
458,1132000000,67,서울특별시,도봉구,창원어린이공원,1132010700,1132051100,서울특별시 도봉구 창동 307,2329,127.040306,37.653,203556.8132,561486.0863
459,1159000000,25,서울특별시,동작구,동양중학교 운동장,1159010500,1159060500,서울특별시 동작구 흑석로9길 94(흑석동),952,126.956276,37.509668,196134.2004,545578.0236
460,1159000000,26,서울특별시,동작구,상현중학교 운동장,1159010200,1159053000,서울특별시 동작구 사당로2길 2-19 (상도동),2367,126.961116,37.493864,196561.3673,543823.806
461,1159000000,29,서울특별시,동작구,동작초등학교 운동장,1159010700,1159063000,서울특별시 동작구 동작대로29길 214(사당동),2763,126.976881,37.49405,197955.5599,543844.0135
462,1159000000,35,서울특별시,동작구,서울공업고등학교 운동장,1159010800,1159066000,서울특별시 동작구 대방동1길 46(대방동),12822,126.922149,37.500877,193116.1134,544604.3635
463,1162000000,89,서울특별시,관악구,충효어린이공원,1162010100,1162051000,서울특별시 관악구 봉천동 1526-1,3294,126.941037,37.481033,194784.8939,542400.6796
464,1132000000,41,서울특별시,도봉구,도봉우체국휴게공원,1132010500,1132068000,서울특별시 도봉구 노해로 150(쌍문동),183,127.027305,37.647887,202409.7191,560918.2492
465,1132000000,51,서울특별시,도봉구,방학3동가로공원,1132010600,1132069000,서울특별시 도봉구 방학동 443,735,127.027577,37.663412,202433.1822,562641.3102
466,1159000000,37,서울특별시,동작구,영등포중학교 운동장,1159010800,1159066000,서울특별시 동작구 등용로8길 5(대방동),3361,126.932861,37.508125,194063.8447,545408.0026
467,1126000000,38,서울특별시,중랑구,면목5동 집하장 녹지대,1126010100,1126051000,서울특별시 중랑구 면목동 734-2,1592,127.079032,37.579846,206980.9714,553369.0117
468,1126000000,40,서울특별시,중랑구,사가정공원,1126010100,1126051000,서울특별시 중랑구 면목동 산 50-15,109653,127.094532,37.580271,208350.1008,553417.4611
469,1126000000,42,서울특별시,중랑구,상봉초등학교운동장,1126010200,1126058000,서울특별시 중랑구 동일로126가길 11(상봉동),4958,127.083689,37.598057,207390.5389,555390.5938
470,1126000000,49,서울특별시,중랑구,중흥초등학교운동장,1126010300,1126060000,서울특별시 중랑구 봉화산로 82(중화동),3030,127.084519,37.60148,207463.4834,555770.5947
471,1126000000,51,서울특별시,중랑구,장안중학교운동장,1126010300,1126060000,서울특별시 중랑구 동일로 780(중화동),5327,127.080802,37.600536,207135.4047,555665.4949
472,1126000000,52,서울특별시,중랑구,중랑중학교운동장,1126010300,1126060000,서울특별시 중랑구 동일로140길 33(중화동),5025,127.081314,37.604876,207180.1916,556147.1939
473,1162000000,108,서울특별시,관악구,신화어린이공원,1162010200,1162064000,서울특별시 관악구 신림동 408-10,710,126.935703,37.476721,194312.7056,541922.3668
474,1129000000,28,서울특별시,성북구,북악중학교 운동장,1129013300,1129062000,서울특별시 성북구 정릉로12길 41(정릉동),1844,127.001694,37.606576,200149.561,556332.7802
475,1129000000,52,서울특별시,성북구,석관중학교 운동장,1129013900,1129081000,서울특별시 성북구 한천로 526(석관동),4760,127.066598,37.607656,205880.5012,556454.7914
476,1132000000,32,서울특별시,도봉구,무수어린이공원,1132010800,1132052100,서울특별시 도봉구 도봉동 585-2,1003,127.042679,37.68059,203764.8177,564548.4188
477,1159000000,24,서울특별시,동작구,영본초등학교 운동장,1159010400,1159051000,서울특별시 동작구 만양로12가길 69(본동),2683,126.948904,37.510688,195482.4816,545691.5781
478,1159000000,28,서울특별시,동작구,장승중학교 운동장,1159010200,1159054000,서울특별시 동작구 장승배기로10가길 25(상도동),2250,126.940754,37.503498,194761.4117,544894.0527
479,1126000000,37,서울특별시,중랑구,면목천로 녹지대,1126010100,1126052000,서울특별시 중랑구 면목동 1508-10,2183,127.083297,37.584347,207357.2871,553868.8871
480,1126000000,71,서울특별시,중랑구,신현초등학교운동장,1126010600,1126069000,서울특별시 중랑구 봉화산로 188(신내동),3600,127.094028,37.605498,208302.7564,556217.3524
481,1150000000,51,서울특별시,강서구,서낭당근린공원,1150010200,1150053500,서울특별시 강서구 공항대로43길 46(등촌동),10249,126.849963,37.558535,186743.2837,551011.4093
482,1150000000,61,서울특별시,강서구,바탕골공원,1150010300,1150056000,서울특별시 강서구 강서로45다길 74(화곡동),887,126.834761,37.544541,185397.369,549460.443
483,1150000000,62,서울특별시,강서구,하마터어린이공원,1150010300,1150055000,서울특별시 강서구 곰달래로36길 22(화곡동),1026,126.853649,37.530019,187064.0456,547845.9566
484,1150000000,63,서울특별시,강서구,미리내공원,1150010300,1150054000,서울특별시 강서구 화곡동 1008-32,968,126.834761,37.547679,185397.9343,549808.726
485,1150000000,66,서울특별시,강서구,두레어린이공원,1150010300,1150057000,서울특별시 강서구 강서로8길 203(화곡동),986,126.859337,37.531212,187566.9486,547977.543
486,1150000000,67,서울특별시,강서구,달빛공원,1150010300,1150054000,서울특별시 강서구 화곡동 783-1,976,126.862933,37.531171,187884.8106,547972.5195
487,1150000000,75,서울특별시,강서구,모태어린이공원,1150010300,1150054000,서울특별시 강서구 화곡동 892-17,1003,126.849515,37.529508,186698.5405,547789.7291
488,1162000000,45,서울특별시,관악구,인헌고등학교 운동장,1162010100,1162062500,서울특별시 관악구 인헌9길 74(봉천동),4283,126.969893,37.471886,197336.7489,541384.2578
489,1162000000,76,서울특별시,관악구,삼성중학교 운동장,1162010200,1162073500,서울특별시 관악구 신림로3가길 39-24 (신림동),9936,126.943074,37.468124,194964.1733,540967.8208
490,1138000000,72,서울특별시,은평구,대조어린이공원,1138010600,1138057000,서울특별시 은평구 연서로22길 9-30 (대조동),3294,126.919883,37.615471,192926.5377,557323.0737
491,1129000000,22,서울특별시,성북구,안암초등학교 운동장,1129012200,1129060000,서울특별시 성북구 고려대로7가길 39(안암동2가),2916,127.022604,37.587217,201996.4499,554184.3592
492,1129000000,32,서울특별시,성북구,대일외국어고등학교 운동장,1129013300,1129062000,서울특별시 성북구 서경로 116(정릉동),5088,127.013555,37.613344,201196.7693,557084.0204
493,1129000000,36,서울특별시,성북구,계성고등학교 운동장,1129013400,1129062000,서울특별시 성북구 길음로 63(길음동),3759,127.020879,37.607626,201843.6199,556449.5564
494,1129000000,37,서울특별시,성북구,숭례초등학교 운동장,1129013500,1129070500,서울특별시 성북구 종암로5길 14(종암동),3968,127.035051,37.594822,203095.4989,555028.7775
495,1150000000,33,서울특별시,강서구,염경중학교 운동장,1150010100,1150051000,서울특별시 강서구 양천로69길 35(염창동),2352,126.870897,37.554212,188592.2607,550528.8164
496,1150000000,40,서울특별시,강서구,방화중학교 운동장,1150010900,1150064000,서울특별시 강서구 개화동로27길 9(방화동),3030,126.806629,37.565165,182915.9721,551754.2008
497,1150000000,46,서울특별시,강서구,등마루공원,1150010200,1150052000,서울특별시 강서구 등촌동 641-5,969,126.857348,37.556031,187395.3735,550732.4254
498,1150000000,55,서울특별시,강서구,큰별공원,1150010300,1150054000,서울특별시 강서구 화곡동 46-41,1081,126.848938,37.544481,186650.2284,549451.642
499,1150000000,58,서울특별시,강서구,호돌이공원,1150010300,1150054000,서울특별시 강서구 화곡동 906-26,661,126.845992,37.528225,186386.8952,547647.9267
500,1150000000,64,서울특별시,강서구,수명어린이공원,1150010300,1150056000,서울특별시 강서구 화곡로15길 18(화곡동),880,126.83444,37.54084,185368.2209,549049.7229
501,1162000000,58,서울특별시,관악구,신림근린공원,1162010200,1162076500,서울특별시 관악구 남부순환로152길 53(신림동),19802,126.917678,37.480801,192718.787,542376.4802
502,1162000000,109,서울특별시,관악구,신림중학교 운동장,1162010200,1162066500,서울특별시 관악구 신림로 40(신림동),6599,126.94494,37.470533,195129.3902,541235.0526
503,1150000000,82,서울특별시,강서구,허준근린공원,1150010400,1150051000,서울특별시 강서구 허준로5길 42(가양동),29844,126.85241,37.567841,186961.1041,552043.8968
504,1153000000,28,서울특별시,구로구,신미림초등학교 운동장,1153010100,1153051000,서울특별시 구로구 신도림로 26(신도림동),2104,126.879586,37.506441,189353.2174,545225.8149
505,1150000000,84,서울특별시,강서구,발산근린공원,1150010600,1150061100,서울특별시 강서구 마곡중앙로 11(내발산동),17826,126.825484,37.554547,184579.5331,550572.4356
506,1150000000,85,서울특별시,강서구,발음어린이공원,1150010600,1150061100,서울특별시 강서구 강서로47길 61-21 (내발산동),914,126.833179,37.55224,185259.023,550315.2242
507,1150000000,86,서울특별시,강서구,신광명공원,1150010600,1150061100,서울특별시 강서구 내발산동 761,8597,126.822932,37.547303,184352.5936,549768.9568
508,1150000000,88,서울특별시,강서구,다솔어린이공원,1150010800,1150062000,서울특별시 강서구 공항동 1361,1000,126.818349,37.554635,183949.1583,550583.4179
509,1150000000,89,서울특별시,강서구,장미공원,1150010800,1150062000,서울특별시 강서구 방화대로7다길 35-18 (공항동),500,126.813826,37.556672,183549.9501,550810.2695
510,1150000000,93,서울특별시,강서구,새싹어린이공원,1150010900,1150062000,서울특별시 강서구 방화동 583,3582,126.809396,37.569736,183161.4442,552260.991
511,1130500000,38,서울특별시,강북구,희망어린이공원(미루나무어린이공원),1130510300,1130563500,서울특별시 강북구 수유동 193-1,841,127.024448,37.640552,202157.7255,560104.0867
512,1130500000,41,서울특별시,강북구,흰구름공원(수유2동근린공원),1130510300,1130562000,서울특별시 강북구 노해로23길 58(수유동),1092,127.020429,37.645717,201802.9691,560677.2199
513,1153000000,33,서울특별시,구로구,영서초등학교 운동장,1153010200,1153054000,서울특별시 구로구 도림로20길 57(구로동),2912,126.89519,37.488129,190730.6213,543191.7652
514,1153000000,35,서울특별시,구로구,영림중학교 운동장,1153010200,1153056000,서울특별시 구로구 가마산로27길 17(구로동),5080,126.890631,37.49772,190328.7148,544256.6561
515,1153000000,37,서울특별시,구로구,영일초등학교 운동장,1153010300,1153059500,서울특별시 구로구 남부순환로105길 218(가리봉동),3830,126.883735,37.485096,189717.2128,542856.3827
516,1153000000,39,서울특별시,구로구,고산초등학교 운동장,1153010600,1153072000,서울특별시 구로구 중앙로 6(고척동),2675,126.865599,37.499008,188115.3432,544402.4809
517,1153000000,41,서울특별시,구로구,고척중학교 운동장,1153010600,1153072000,서울특별시 구로구 중앙로3길 20(고척동),4897,126.861951,37.499776,187792.8931,544488.2738
518,1153000000,43,서울특별시,구로구,고척고등학교 운동장,1153010600,1153073000,서울특별시 구로구 중앙로15길 162(고척동),7282,126.852071,37.509087,186920.8947,545522.9951
519,1153000000,46,서울특별시,구로구,우신고등학교 운동장,1153010900,1153079000,서울특별시 구로구 부일로 917(궁동),11246,126.827157,37.494958,184715.2693,543958.5824
520,1153000000,47,서울특별시,구로구,서울정진학교 운동장,1153010900,1153079000,서울특별시 구로구 부일로9길 158(궁동),4649,126.822072,37.498271,184266.2433,544327.1465
521,1153000000,48,서울특별시,구로구,세종과학고등학교 운동장,1153010900,1153079000,서울특별시 구로구 오리로21길 79(궁동),3207,126.827039,37.497205,184705.2873,544207.9831
522,1129000000,30,서울특별시,성북구,고려대학사범대학부속고등학교 운동장,1129013300,1129062000,서울특별시 성북구 정릉동 산 1-2,16119,127.00209,37.608414,200184.5194,556536.7937
523,1111000000,54,서울특별시,종로구,효제초등학교 운동장,1111016200,1111063000,서울특별시 종로구 대학로 12(효제동),5794,127.003039,37.572629,200268.5023,552565.0488
524,1132000000,54,서울특별시,도봉구,반석어린이공원,1132010700,1132051100,서울특별시 도봉구 창동 354,2597,127.041245,37.647101,203639.9465,560831.4585
525,1132000000,61,서울특별시,도봉구,월천공원,1132010700,1132051100,서울특별시 도봉구 창동 28,10712,127.050847,37.647561,204487.3388,560882.8821
526,1126000000,32,서울특별시,중랑구,용마폭포공원,1126010100,1126054000,서울특별시 중랑구 용마산로 250-12 (면목동),270,127.090871,37.57329,208027.4524,552642.3355
527,1126000000,60,서울특별시,중랑구,원묵중학교운동장,1126010400,1126062000,서울특별시 중랑구 신내로23길 57(묵동),3936,127.085015,37.617799,207505.6471,557581.7784
528,1126000000,61,서울특별시,중랑구,원묵고등학교운동장,1126010400,1126062000,서울특별시 중랑구 숙선옹주로 82(묵동),2816,127.086353,37.615519,207623.9958,557328.8541
529,1126000000,66,서울특별시,중랑구,혜원여자고등학교운동장,1126010500,1126066000,서울특별시 중랑구 봉우재로58길 39(망우동),5866,127.096603,37.593723,208531.4776,554910.6653
530,1150000000,49,서울특별시,강서구,원당근린공원,1150010200,1150053500,서울특별시 강서구 강서로56길 49(등촌동),10096,126.842062,37.559757,186045.4302,551148.1226
531,1150000000,52,서울특별시,강서구,새나라공원,1150010200,1150052000,서울특별시 강서구 등촌동 707-2,1563,126.852055,37.561555,186928.6412,551346.3087
532,1150000000,56,서울특별시,강서구,솔뫼공원,1150010300,1150054000,서울특별시 강서구 가로공원로77길 30(화곡동),2097,126.838431,37.537864,185720.4404,548718.767
533,1150000000,57,서울특별시,강서구,까치어린이공원,1150010300,1150054000,서울특별시 강서구 화곡동 354-14,1193,126.841893,37.533424,186025.5035,548225.4811
534,1150000000,59,서울특별시,강서구,골말어린이공원,1150010300,1150055000,서울특별시 강서구 곰달래로45길 17(화곡동),977,126.856108,37.533243,187281.8969,548203.4112
535,1153000000,50,서울특별시,구로구,화원어린이공원,1153010200,1153053000,서울특별시 구로구 벚꽃로 490(구로동),3759,126.880285,37.497719,189413.8136,544257.6456
536,1153000000,53,서울특별시,구로구,구로근린공원,1153010200,1153056000,서울특별시 구로구 가마산로25길 21(구로동),1853,126.889712,37.496854,190247.3383,544160.6233
537,1153000000,54,서울특별시,구로구,경인고등학교 운동장,1153010600,1153072000,서울특별시 구로구 경인로46길 31(고척동),4071,126.865858,37.496354,188137.8404,544107.9679
538,1153000000,55,서울특별시,구로구,고척근린공원 축구장,1153010600,1153073000,서울특별시 구로구 고척로45길 39(고척동),6690,126.851759,37.505988,186892.7285,545179.0682
539,1126000000,74,서울특별시,중랑구,능말공원,1126010600,1126067000,서울특별시 중랑구 신내동 817-5,19101,127.107267,37.615634,209470.521,557343.5054
540,1162000000,63,서울특별시,관악구,정문학교 운동장,1162010200,1162071500,서울특별시 관악구 난향3길 31(신림동),1699,126.916138,37.461484,192580.6842,540232.7127
541,1162000000,77,서울특별시,관악구,삼성고등학교 운동장,1162010200,1162073500,서울특별시 관악구 신림로 41(신림동),8580,126.943639,37.469783,195014.2651,541151.9547
542,1130500000,40,서울특별시,강북구,새싹어린이공원,1130510300,1130563500,서울특별시 강북구 수유동 134-40,644,127.019559,37.636118,201726.3461,559611.8675
543,1126000000,75,서울특별시,중랑구,능산공원,1126010600,1126068000,서울특별시 중랑구 신내동 317-2,388,127.097348,37.611771,208595.1798,556913.8285
544,1126000000,78,서울특별시,중랑구,봉화중학교운동장,1126010500,1126065500,서울특별시 중랑구 망우로70길 89(망우동),2754,127.103758,37.596635,209163.0389,555234.487
545,1126000000,79,서울특별시,중랑구,영란여자중학교운동장,1126010500,1126065500,서울특별시 중랑구 망우로73길 56(망우동),7085,127.104478,37.603522,209225.7351,555998.99
546,1120000000,21,서울특별시,성동구,성동구보건소 주차장,1120010300,1120053500,서울특별시 성동구 마장로23길 10(홍익동),570,127.032952,37.567087,202911.2211,551950.454
547,1120000000,22,서울특별시,성동구,무학봉근린공원,1120010200,1120051000,서울특별시 성동구 하왕십리동 1050-2,28845,127.026565,37.562399,202347.0725,551429.9539
548,1120000000,23,서울특별시,성동구,마장중학교 운동장,1120010500,1120054000,서울특별시 성동구 마장로35나길 31(마장동),3280,127.041272,37.568567,203646.141,552115.063
549,1120000000,27,서울특별시,성동구,사근초등학교 운동장,1120010600,1120055000,서울특별시 성동구 사근동11길 16(사근동),2200,127.04795,37.562529,204236.4708,551445.1604
550,1120000000,29,서울특별시,성동구,한양여자대학교 운동장,1120010600,1120055000,서울특별시 성동구 사근동8길 24(사근동),2270,127.04759,37.558908,204204.8626,551043.2574
551,1120000000,39,서울특별시,성동구,금호근린공원,1120011100,1120061500,서울특별시 성동구 금호산9길 9(금호동3가),13467,127.019062,37.549814,201684.4133,550033.0552
552,1120000000,41,서울특별시,성동구,옥수초등학교 운동장,1120011200,1120062000,서울특별시 성동구 금호로1길 25(금호동4가),2521,127.022106,37.545934,201953.5714,549602.4447
